"","Code","Year","TFR","C","W15","W20","W25","W30","W35","W40","W45","W","iTFR","p2534","qx","lagTFR","CWR","mult","p15","p20","p25","p30","p35","p40","p45","decade","xTFR","zTFR"
"341","FRATNP",1971,2.496,4165848,2043890,2110329,1449461,1465823,1609486,1661051,1654417,11994457,2.43120101226758,0.243052603381712,0.01741,2.5534,0.34731443032394,7.3518396503665,0.170402878596338,0.17594202055166,0.120844236633638,0.122208366748074,0.134185815998173,0.138484885143196,0.137931796328921,"1970",2.63470949478068,2.6245695948711
"342","FRATNP",1974,2.112,4233506,2065288,2100550,1884978,1412817,1530169,1651707,1642083,12287592,2.41174527930289,0.268384155333283,0.0143,2.3628,0.344535039900413,6.85793816699445,0.16807914846131,0.170948872651371,0.153404995869003,0.114979159464279,0.124529606777308,0.134420722953692,0.133637493823037,"1970",2.51106815045452,2.51099331406993
"343","FRATNP",1975,1.927,4170284,2078572,2092594,2007611,1424290,1504038,1643659,1640054,12390818,2.35593711407915,0.276971302459612,0.01349,2.2522,0.33656244486845,6.69177454091856,0.167750991096794,0.168882635512845,0.162024089127933,0.114947213331678,0.121383269450007,0.132651371362246,0.132360430118496,"1970",2.41900029963004,2.42456643769013
"344","FRATNP",1976,1.83,4049617,2080544,2077636,2123946,1468495,1470394,1608566,1641627,12471208,2.27302110589447,0.288058783078592,0.01256,2.119,0.324717300842068,6.52567631753818,0.166827784445581,0.166594607354797,0.170307960543999,0.117750822534593,0.117903093268912,0.128982372838301,0.131633359013818,"1970",2.29155817365311,2.30312226201029
"345","FRATNP",1980,1.946,3604206,2129390,2092711,2104062,2024479,1436542,1503049,1619612,12909845,1.95427923418136,0.319797875187502,0.01046,1.8636,0.279182747740194,6.67519757250279,0.16494311124572,0.162101946227859,0.162981197682854,0.156816677504649,0.111274922355768,0.116426572123833,0.125455572859318,"1980",1.86609228660757,1.90148500330664
"346","FRATNP",1982,1.913,3743422,2139251,2105642,2096043,2159087,1631596,1424492,1559056,13115167,1.99798858832678,0.3244434478036,0.00956,1.8968,0.28542694118954,6.64548340144392,0.163112753348852,0.160550147779285,0.159818247072264,0.164625200731336,0.124405278255321,0.108614095420973,0.118874277391969,"1980",1.89224792632273,1.91938647810763
"347","FRATNP",1983,1.785,3802001,2139608,2107981,2097489,2158383,1776689,1408851,1529158,13218159,2.0134427948703,0.321971614957877,0.00895,1.8892,0.287634684981471,6.56805350203748,0.161868835138085,0.15947614187422,0.158682385345796,0.163289229612081,0.13441274234937,0.106584509991142,0.115686155689306,"1980",1.91523893625009,1.9326302089658
"348","FRATNP",1987,1.802,3768342,2114257,2148493,2127743,2128002,2167310,1623870,1407625,13717300,1.9230019027068,0.310246549977036,0.00787,1.8072,0.274714557529543,6.57846462980271,0.154130696274048,0.156626522712196,0.155113834355157,0.155132715621879,0.157998294124937,0.118381168305716,0.102616768606067,"1980",1.86705932975191,1.8568304402478
"349","FRATNP",1988,1.806,3741531,2132604,2144210,2128347,2128400,2166664,1768216,1393299,13861740,1.88942492068095,0.307086051246092,0.00794,1.8114,0.269917845811565,6.71093085584484,0.153848218189059,0.154685486814787,0.153541113886136,0.153544937359956,0.156305341176505,0.127560897838222,0.100514004735336,"1980",1.84448352353015,1.83885456417972
"350","FRATNP",1989,1.788,3770673,2140273,2128407,2144372,2135110,2152654,1898549,1402006,14001371,1.88515188976851,0.305647354105537,0.00759,1.8086,0.269307412824073,6.7157453299716,0.152861673331847,0.152014184896608,0.153154430376854,0.152492923728683,0.153745943879353,0.135597364000997,0.100133479785658,"1980",1.84486502799933,1.84408080743335
"351","FRATNP",1990,1.779,3783378,2117163,2116078,2156516,2144820,2144537,2023831,1416018,14118963,1.87575008164551,0.304649569518668,0.00741,1.8014,0.267964297377931,6.72253735899506,0.14995173512389,0.149874888120324,0.152738979484541,0.151910590034126,0.151890546069141,0.143341334629179,0.100291926538797,"1990",1.83880598163762,1.83926970048045
"352","FRATNP",1991,1.77,3776525,2059390,2112880,2159190,2149958,2132401,2150137,1455921,14219877,1.85906495534385,0.303036939067757,0.00732,1.789,0.265580707906264,6.73618205969774,0.144824740748461,0.148586376661345,0.151843085562554,0.151193853505203,0.149959173345874,0.151206441518446,0.102386328658117,"1990",1.82748218632935,1.82514782047288
"353","FRATNP",1993,1.661,3727294,1911543,2136457,2156831,2159718,2139924,2161963,1752938,14419374,1.80944457089469,0.299357586536004,0.0064,1.7464,0.258492081556384,6.75610637465142,0.132567682896636,0.148165724808858,0.149578684899913,0.14977890163609,0.14840616520523,0.1499345949415,0.121568245611772,"1990",1.78988084317824,1.77040802762459
"354","FRATNP",1994,1.663,3665617,1855440,2137852,2138816,2176544,2146859,2148606,1882908,14487025,1.77119311936026,0.297877583561842,0.00597,1.7214,0.253027588480036,6.80321071050249,0.128075985235064,0.1475701187787,0.147636661081209,0.150240922480634,0.148191847532533,0.148312438199009,0.129972026692851,"1990",1.75644345326877,1.73140089109331
"355","FRATNP",1998,1.764,3535263,1923145,1903764,2112990,2179356,2164300,2135211,2141365,14560131,1.69963038107281,0.294801331114397,0.00471,1.7202,0.242804340153258,7.0847168502598,0.132082946231734,0.13075184557062,0.145121633864421,0.149679697249977,0.14864564061958,0.146647787715646,0.147070448748023,"1990",1.69425370772491,1.68837110884035
"356","FRATNP",1999,1.792,3559842,1925633,1851515,2113159,2155651,2178587,2139985,2128564,14493094,1.71936330503342,0.294540972410722,0.00442,1.746,0.245623329290488,7.10844529729128,0.13286555651954,0.127751534627458,0.145804546634418,0.148736425776304,0.150318972608609,0.147655497162994,0.146867466670678,"1990",1.71467567836445,1.71119618526064
"357","FRATNP",2001,1.877,3658742,1915932,1868518,2044717,2131323,2203595,2162110,2122120,14448315,1.77260767085989,0.289033011807951,0.00454,1.8068,0.253229667265698,7.13502497361115,0.132605912869425,0.129324284527296,0.14151940901067,0.147513602797281,0.152515708579166,0.149644439507306,0.146876642708856,"2000",1.78416475561151,1.77663349667743
"358","FRATNP",2003,1.874,3736250,1918810,1938294,1925191,2155981,2210536,2179103,2136368,14464283,1.80816083313635,0.282155154182202,0.0041,1.8566,0.258308690448051,7.18752434066243,0.132658494029742,0.134005536257829,0.133099649668082,0.149055504514119,0.1528272089256,0.150654062838787,0.14769954376584,"2000",1.84082644662946,1.8285907836164
"359","FRATNP",2004,1.898,3756435,1945310,1950000,1878889,2165703,2195865,2201210,2145877,14482854,1.81559829298838,0.279267608442369,0.004,1.8778,0.259371184712626,7.23981733776839,0.134318139228635,0.134641970429309,0.129731957527156,0.149535650915213,0.151618251485515,0.15198730857882,0.148166721835351,"2000",1.85719904253862,1.84759303213646
"360","FRATNP",2005,1.92,3774106,1965701,1961500,1867246,2148756,2180723,2218272,2158243,14500441,1.82192679519195,0.276957231852466,0.00369,1.8868,0.260275256455993,7.24924845216324,0.1355614632686,0.135271747942011,0.128771669771975,0.148185562080491,0.150390115721308,0.152979623171461,0.148839818044155,"2000",1.87073874914768,1.86243276230409
"361","FRATNP",2007,1.96,3783904,1952594,1949302,1944404,2042944,2183460,2238287,2179408,14490399,1.82792261275897,0.275171718873994,0.00367,1.9266,0.26113180182271,7.37788345407283,0.134750878840534,0.134523693930029,0.134185677012759,0.140986041861235,0.15068322135229,0.154466899082627,0.150403587920526,"2000",1.88237409855335,1.87050826660023
"362","FRATNP",2008,1.991,3802193,1939753,1935086,1968920,1987936,2204889,2234957,2183791,14455332,1.84121340139403,0.273729859680843,0.00372,1.95,0.263030485913433,7.41358931542928,0.134189446496282,0.133866589850721,0.136207179468448,0.137522680212395,0.152531190566913,0.154611253480723,0.151071659924518,"2000",1.90051735693766,1.88546163736469
"363","FRATNP",2010,2.017,3857040,1887073,1944512,1975336,1924092,2196467,2199155,2217533,14344168,1.88224789335987,0.2718476247629,0.00359,1.9878,0.268892556194267,7.39254380312364,0.131556811102603,0.135561156283167,0.137710043552195,0.134137581210705,0.153126134607459,0.153313527839328,0.154594745404544,"2010",1.9488208769603,1.92537565242618
"364","FRATNP",2011,1.997,3881587,1870903,1933971,1959371,1956997,2149713,2196015,2225489,14292459,1.9010800730651,0.27401638864243,0.00337,1.991,0.271582867580729,7.33109572682514,0.130901407518468,0.135314084161445,0.137091245110446,0.136925143531984,0.150408897447248,0.153648507929951,0.155710714300457,"2010",1.96139787405384,1.94060304410706
"365","FRATNP",2012,1.994,3879144,1846068,1919240,1949306,2001259,2087449,2203920,2231955,14239197,1.90699012029962,0.277442962549082,0.00345,1.9978,0.272427160042803,7.3333363666314,0.129646917589524,0.134785690513306,0.136897185985979,0.140545776563103,0.146598786434375,0.154778390944377,0.156747251969335,"2010",1.9565260899247,1.93956972769055
"366","FRATNP",2013,1.977,3882787,1840671,1898037,1934951,2028574,2032291,2224207,2228800,14187531,1.91573213126371,0.279366790458467,0.00355,1.995,0.273676018751959,7.28964126669838,0.129738641628343,0.133782051295606,0.13638391345189,0.142982877006577,0.143244867623549,0.156771957009292,0.157095691984744,"2010",1.95930828174965,1.94781372265019
"367","DEUTNP",1990,1.455,4360455.24,2242251.29,3174025.14,3325239.48,2922834.32,2747932,2286284.96,2767900.37,19466467.56,1.56798795600284,0.320965978071884,0.00707,1.4376,0.223998279428977,6.41790643957074,0.115185319734507,0.163050904341887,0.170818843724516,0.150147134347368,0.141162334230916,0.117447346466592,0.142188117154215,"1990",1.49415776916899,1.44297991773949
"368","DEUTNP",1992,1.3,4468946.78,2031530.16,2946203.07,3415552.4,3133809.79,2815867.8,2604976.79,2307301.89,19255241.9,1.62462915929402,0.340133986579519,0.00604,1.3948,0.232089879899146,6.00974071168509,0.105505304506198,0.153007845100092,0.177382990966216,0.162750995613304,0.146239024917158,0.135286630182506,0.119827208714527,"1990",1.49585583674066,1.44873054374037
"369","DEUTNP",1993,1.284,4420990.63,2008931.18,2797330.43,3432789.75,3243498.96,2868130.32,2700401.08,2281006.3,19332088.02,1.60080661633569,0.34534752289008,0.00576,1.3592,0.228686659476528,5.94350367053006,0.103916927024213,0.144698825450516,0.177569528260404,0.167777994629677,0.148361124625171,0.139684915421774,0.117990684588244,"1990",1.4599113726905,1.4208781852066
"370","DEUTNP",1994,1.249,4309648.27,2024295.79,2607504.32,3397208.54,3356648.55,2930319.45,2765652.39,2265656.22,19347285.26,1.55926464538002,0.34908551764435,0.00546,1.3244,0.222752092197146,5.94562316760574,0.104629448669224,0.134773653510498,0.175590967639457,0.173494550004893,0.151458946855886,0.142947827192992,0.117104606127051,"1990",1.41224140308395,1.3846263832283
"371","DEUTNP",1995,1.257,4174035.82,2050033.8,2433462.49,3314600.51,3433624.7,3009629.07,2800172.48,2301063.78,19342586.83,1.51056583055804,0.348879147825958,0.00525,1.2848,0.215795118651149,5.95379547058702,0.105985503284413,0.125808533852656,0.171362834719662,0.177516313106296,0.155595996360328,0.144767217777561,0.118963600899084,"1990",1.36865771390379,1.34990460709548
"372","DEUTNP",1996,1.329,4023983.15,2112846.94,2302038.14,3203702.98,3478898.58,3105373.32,2821634.77,2484017.5,19508512.23,1.44387648416796,0.342547985269915,0.00505,1.2838,0.206268069166851,6.22393958107752,0.108303847832685,0.118001727290098,0.164220774102567,0.178327211167348,0.159180427671188,0.144636081764396,0.127329930171718,"1990",1.32357907523123,1.31142871785577
"373","DEUTNP",1998,1.368,3966525.56,2191446.95,2158584.39,2886462.89,3480287.49,3287772.94,2898023.66,2704860.16,19607438.48,1.41607884927557,0.32471097060915,0.00457,1.3168,0.202296978467939,6.50924205577639,0.111766101025145,0.110090075876143,0.147212645493916,0.177498325115235,0.167679880436886,0.147802256932033,0.137950715120642,"1990",1.3404989739347,1.33183437807872
"374","DEUTNP",2004,1.382,3718572.14,2261570.54,2355532.92,2272271.43,2716180.55,3423252.45,3380581.83,2939434.18,19348823.9,1.34530166352902,0.257816806116056,0.00412,1.3746,0.192185951932717,7.15244785675719,0.11688413475095,0.121740366865399,0.11743718593666,0.140379620179395,0.176923024763278,0.174717690722277,0.151917976782041,"2000",1.42457001048335,1.39574895828248
"375","DEUTNP",2005,1.364,3650905.34,2283608.54,2360912.05,2296574.04,2548689.82,3332072.87,3445165.11,3010331.08,19277353.51,1.32571814729355,0.251344867306944,0.00386,1.3674,0.189388306756221,7.22008672774134,0.118460686982546,0.122470755582466,0.119133263744355,0.132211603562589,0.172849082643606,0.178715668009763,0.156158939474675,"2000",1.41823574802389,1.39053816360317
"376","DEUTNP",2006,1.357,3564693.32,2306312.79,2340314.69,2349734.33,2415774.5,3211208.24,3474409.39,3093542.72,19191296.66,1.3002171600009,0.248316146346309,0.00378,1.3654,0.185745308571557,7.35092590224957,0.12017493298444,0.121946668401925,0.122437497144083,0.125878649202226,0.167326277994183,0.181040888041798,0.161195086231344,"2000",1.39756582759378,1.3733155705729
"377","DEUTNP",2007,1.399,3496768.01,2269716.11,2331535.12,2381609.86,2315337.51,3067601.37,3478806.14,3181745.2,19026351.31,1.28649869179778,0.246865375997307,0.0039,1.3728,0.183785527399683,7.46957619255045,0.119293293444396,0.122542419301097,0.125174281773524,0.121691094223783,0.161229093272745,0.182841475137253,0.167228342847203,"2000",1.38595338585938,1.36253604866734
"378","DEUTNP",2010,1.42,3398947.43,2066334.99,2360640.48,2408300.07,2298479.04,2534693.15,3304124.31,3414531.43,18387103.47,1.29398477845189,0.25598263030822,0.00345,1.394,0.184854968350271,7.54104697558679,0.112379581339246,0.128385663563137,0.130977675408709,0.125004954899511,0.13785168251952,0.179697923351056,0.185702518918821,"2010",1.37421362452505,1.35234612407146
"379","DEUTNP",2012,1.41,3386586,1962863,2360933,2393546,2393758,2316886,3052471,3454255,17934712,1.32179998206829,0.266929516347963,0.00329,1.403,0.188828568866899,7.43001977094336,0.10944491330555,0.131640418870401,0.133458847847682,0.13347066850028,0.129184455261952,0.170199053098818,0.192601643115317,"2010",1.37946335176417,1.35786164320282
"380","DEUTNP",2013,1.42,3392242,1965895,2326120,2417248,2438615,2294667,2894516,3443166,17780227,1.33551129577817,0.273104668461207,0.0033,1.4052,0.19078732796831,7.3652690404753,0.110566361160631,0.130826226234344,0.135951470135899,0.137153198325308,0.129057238695546,0.162794097060741,0.193651408387531,"2010",1.37992863380329,1.36001237873161
"381","HUN",1950,2.6,807106,382324,398474,411876,248971,396431,358878,330277,2527231,2.23554633509956,0.26149054043734,0.08598,NA,0.31936376215708,NA,0.15128177835742,0.157672171637654,0.162975208835283,0.0985153316020577,0.156863776995455,0.142004430936468,0.130687301635664,"1950",2.35348319302435,2.3063078275269
"382","HUN",1951,2.529,842420,373697,395163,411063,276330,370895,371314,326409,2524871,2.33554110289199,0.272248760431721,0.08211,NA,0.33364872898457,NA,0.148006373394918,0.156508193883965,0.162805545313008,0.109443215118713,0.146896613727988,0.147062562800238,0.12927749576117,"1950",2.41657383719199,2.38158993586386
"383","HUN",1952,2.469,869314,369372,388885,407981,317202,336085,376067,331279,2526871,2.40819495732073,0.286988532457731,0.06872,NA,0.344027851045819,NA,0.146177624421666,0.153899823140952,0.16145699562819,0.125531536829541,0.133004415342137,0.148827146300702,0.131102458336813,"1950",2.43216102816006,2.42106887647017
"384","HUN",1953,2.753,877355,364015,388284,398620,361820,293572,384115,335047,2525473,2.43181574303111,0.301107950867026,0.07367,NA,0.347402249004444,NA,0.144137355655752,0.153747040653375,0.157839739328039,0.143268211538987,0.116244362937161,0.152096260779664,0.132667029107023,"1950",2.39837745510398,2.41297892860215
"385","HUN",1954,2.975,896735,362224,383298,396018,402200,255274,386139,342752,2527905,2.48314117816927,0.315762657220109,0.06276,2.6652,0.354734454024182,7.51322565306361,0.143290194845139,0.15162674230242,0.156658576963929,0.159104080256181,0.100982434070901,0.152750597827054,0.135587373734377,"1950",2.3879098754356,2.43041831419009
"386","HUN",1955,2.808,931994,360571,378813,395856,406904,246147,389183,351740,2529214,2.57944088558738,0.317395048422158,0.0581,2.7068,0.368491555083911,7.34562288512587,0.14256247197746,0.149774989384054,0.156513446469931,0.160881601952227,0.0973215394189657,0.153875077395586,0.139070873401776,"1950",2.47344796417395,2.52397261725278
